Estacion,lugar,n_sitio,Id,longitud,ancho ,alto,peso_hum,peso_sin_val,peso_seco,peso_seco_vis,peso_sec_val,longitu_menor_4mm,
invierno,QQ,parche 6 ,7,13.1,6.34,5.16,0.215,0.044,0.1076,0.0212,0.0964,493,
invierno,QQ,parche 6 ,8,12.58,6.26,5.38,0.197,0.046,0.1049,0.0109,0.094,493,
invierno,QQ,parche 6 ,9,11.51,5.57,5,0.157,0.03,0.072,0.0075,0.0645,493,
invierno,QQ,parche 6 ,10,12.28,6.55,5.58,0.208,0.053,0.114,0.0119,0.1021,493,
invierno,QQ,parche 6 ,11,11.32,4.95,5.18,0.145,0.03,0.0758,0.0079,0.0679,493,
invierno,QQ,parche 6 ,12,12.95,6.6,5.49,0.225,0.057,0.1475,0.0153,0.1322,493,
invierno,QQ,parche 6 ,13,14.54,7.35,5.98,0.303,0.06,0.1631,0.017,0.1461,493,
invierno,QQ,parche 6 ,14,11.7,6.09,4.83,0.161,0.036,0.0859,0.0089,0.077,493,
invierno,QQ,parche 6 ,15,12.28,6.58,5.32,0.195,0.047,0.1037,0.0108,0.0929,493,
invierno,QQ,parche 6 ,16,12.44,6.25,4.82,0.185,0.05,0.0997,0.0104,0.0893,493,
invierno,QQ,parche 6 ,17,12.75,6.17,5.43,0.218,0.037,0.0995,0.0103,0.0892,493,
invierno,QQ,parche 6 ,18,12.56,6.13,5.3,0.234,0.06,0.1061,0.011,0.0951,493,
invierno,QQ,parche 6 ,19,12.48,6.33,4.12,0.184,0.053,0.0988,0.0103,0.0885,493,
invierno,QQ,parche 6 ,20,13.3,6.59,5.66,0.209,0.06,0.1101,0.0115,0.0986,493,
invierno,QQ,parche 6 ,21,12.42,6.54,5.39,0.192,0.049,0.1025,0.0107,0.0918,493,
invierno,QQ,parche 6 ,22,12.56,6.42,5.37,0.225,0.018,0.0948,0.0099,0.0849,493,
invierno,QQ,parche 6 ,23,14.41,7.29,6.17,0.281,0.063,0.1211,0.0126,0.1085,493,
invierno,QQ,parche 6 ,24,15.32,7.82,5.9,0.394,0.08,0.1805,0.0188,0.1617,493,
invierno,QQ,parche 6 ,25,11.16,5.39,4.79,0.152,0.049,0.0808,0.0084,0.0724,493,
invierno,QQ,parche 6 ,26,12.36,5.95,5.31,0.193,0.054,0.105,0.0109,0.0941,493,
invierno,QQ,parche 6 ,27,12.58,5.93,5.1,0.169,0.019,0.0928,0.0097,0.0831,493,
invierno,QQ,parche 6 ,28,13.81,6.74,5.9,0.25,0.066,0.1439,0.015,0.1289,493,
invierno,QQ,parche 6 ,29,12.02,5.76,5.1,0.165,0.05,0.0683,0.0071,0.0612,493,
invierno,QQ,parche 6 ,30,11.38,5.94,5.56,0.228,0.036,0.1053,0.011,0.0943,493,
invierno,QQ,parche 6 ,31,12.37,6.28,4.94,0.182,0.035,0.0976,0.0102,0.0874,493,
invierno,QQ,parche 6 ,32,12.17,7.38,6.53,0.324,0.053,0.182,0.0189,0.1631,493,
invierno,QQ,parche 6 ,33,14.7,6.63,7.59,0.226,0.041,0.1205,0.0125,0.108,493,
invierno,QQ,parche 6 ,34,12.72,6.05,5.84,0.195,0.033,0.0978,0.0102,0.0876,493,
invierno,QQ,parche 6 ,35,11.93,5.72,5.64,0.14,0.018,0.0729,0.0076,0.0653,493,
invierno,QQ,parche 6 ,36,10.9,6.17,4.8,0.171,0.046,0.0913,0.0095,0.0818,493,
invierno,QQ,parche 6 ,37,11.65,7.08,5.27,0.268,0.056,0.1087,0.0113,0.0974,493,
invierno,QQ,parche 6 ,38,13.25,5.53,4.83,0.138,0.037,0.0704,0.0073,0.0631,493,
invierno,QQ,parche 6 ,39,11.7,5.96,5.46,0.173,0.041,0.0965,0.01,0.0865,493,
invierno,QQ,parche 6 ,40,11.86,5.99,5.69,0.189,0.053,0.1105,0.0115,0.099,493,
invierno,QQ,parche 6 ,41,12.22,6.13,5.2,0.183,0.022,0.0908,0.0094,0.0814,493,
invierno,QQ,parche 6 ,42,11.84,6.65,5.83,0.168,0.016,0.0799,0.0083,0.0716,493,
invierno,QQ,parche 6 ,43,11.17,5.6,4.84,0.152,0.016,0.0903,0.0094,0.0809,493,
invierno,QQ,parche 6 ,44,11.23,6,4.99,0.152,0.031,0.0985,0.0102,0.0883,493,
invierno,QQ,parche 6 ,45,11.59,6.95,5.27,0.177,0.026,0.1141,0.0119,0.1022,493,
invierno,QQ,parche 6 ,46,11.88,6.19,4.92,0.216,0.041,0.0887,0.0092,0.0795,493,
invierno,QQ,parche 6 ,47,12.55,6.06,4.22,0.172,0.02,0.1046,0.0109,0.0937,493,
invierno,QQ,parche 6 ,48,12.12,5.99,5.12,0.209,0.038,0.0863,0.009,0.0773,493,
invierno,QQ,parche 6 ,49,12.23,5.44,5.35,0.201,0.037,0.0943,0.0098,0.0845,493,
invierno,QQ,parche 6 ,50,11.85,5.8,5,0.147,0.02,0.0681,0.0071,0.061,493,
invierno,QQ,parche 6 ,51,11.21,5.78,4.68,0.138,0.028,0.0917,0.0095,0.0822,493,
invierno,QQ,parche 6 ,52,10.77,5.93,5.27,0.181,0.025,0.1019,0.0106,0.0913,493,
invierno,QQ,parche 6 ,53,11.81,6.04,5.28,0.195,0.027,0.0997,0.0104,0.0893,493,
invierno,QQ,parche 6 ,54,12.25,5.92,5.34,0.227,0.032,0.0609,0.0063,0.0546,493,
invierno,QQ,parche 6 ,55,12.44,5.3,4.46,0.11,0.016,0.08,0.0083,0.0717,493,
invierno,QQ,parche 6 ,56,10.92,5.3,5.05,0.157,0.023,0.1827,0.019,0.1637,493,
invierno,QQ,parche 6 ,57,10.87,6.42,4.57,0.188,0.023,0.1365,0.0142,0.1223,493,
invierno,QQ,parche 6 ,58,12.45,7.74,5.68,0.264,0.035,0.0809,0.0084,0.0725,493,
invierno,QQ,parche 6 ,59,14.49,6.19,4.25,0.172,0.018,0.12,0.0125,0.1075,493,
invierno,QQ,parche 6 ,60,11.45,6.44,5.64,0.295,0.024,0.0935,0.0097,0.0838,493,
invierno,QQ,parche 6 ,61,13.5,6.28,5.06,0.168,0.04,0.1076,0.0112,0.0964,493,
invierno,QQ,parche 6 ,62,12.4,6.83,4.96,0.203,0.031,0.0718,0.0075,0.0643,493,
invierno,QQ,parche 6 ,63,12.57,5.66,4.82,0.144,0.037,0.075,0.0078,0.0672,493,
invierno,QQ,parche 6 ,64,10.47,5.62,4.55,0.144,0.025,0.0835,0.0087,0.0748,493,
invierno,QQ,parche 6 ,65,12.42,5.85,4.66,0.142,0.041,0.0858,0.0089,0.0769,493,
invierno,QQ,parche 6 ,66,11.16,5.8,4.85,0.162,0.035,0.0549,0.0057,0.0492,493,
invierno,QQ,parche 6 ,67,12.5,4.55,4.23,0.1,0.03,0.0613,0.0064,0.0549,493,
invierno,QQ,parche 6 ,68,9.31,5.78,3.72,0.115,0.032,0.0702,0.0073,0.0629,493,
invierno,QQ,parche 6 ,69,10.48,5.5,4.53,0.14,0.018,0.0904,0.0094,0.081,493,
invierno,QQ,parche 6 ,70,11.04,6.08,4.79,0.167,0.043,0.0828,0.0086,0.0742,493,
invierno,QQ,parche 6 ,71,12.25,5.57,5.06,0.181,0.037,0.0766,0.008,0.0686,493,
invierno,QQ,parche 6 ,72,11.55,6.14,4.55,0.173,0.04,0.1675,0.0174,0.1501,493,
invierno,QQ,parche 6 ,73,10.93,6.06,4.74,0.161,0.028,0.0781,0.0081,0.07,493,
invierno,QQ,parche 6 ,74,11.16,7.98,6.88,0.441,0.089,0.0724,0.0075,0.0649,493,
invierno,QQ,parche 6 ,75,16.16,6.14,4.77,0.185,0.03,0.0781,0.0081,0.07,493,
invierno,QQ,parche 6 ,76,14.18,6.72,6.49,0.302,0.06,0.1727,0.018,0.1547,493,
invierno,QQ,parche 6 ,77,10.64,5.33,4.23,0.109,0.028,0.0576,0.006,0.0516,493,
invierno,QQ,parche 6 ,78,11.77,6.23,5.4,0.203,0.063,0.0986,0.0103,0.0883,493,
invierno,QQ,parche 6 ,79,10.79,5.7,4.63,0.148,0.034,0.0542,0.0056,0.0486,493,
invierno,QQ,parche 6 ,80,9.97,5.48,4.38,0.138,0.03,0.0636,0.0066,0.057,493,
invierno,QQ,parche 6 ,81,13.53,6.63,5.48,0.251,0.041,0.1304,0.0136,0.1168,493,
invierno,QQ,parche 6 ,82,10.71,5.29,4.85,0.172,0.048,0.0738,0.0077,0.0661,493,
invierno,QQ,parche 6 ,83,10.28,5.51,4.3,0.116,0.031,0.0575,0.006,0.0515,493,
invierno,QQ,parche 6 ,84,11.12,6,4.84,0.176,0.031,0.0817,0.0085,0.0732,493,
invierno,QQ,parche 6 ,85,10,5.16,4.26,0.11,0.03,0.0452,0.0047,0.0405,493,
invierno,QQ,parche 6 ,86,12.04,6.26,5.29,0.21,0.027,0.108,0.0112,0.0968,493,
invierno,QQ,parche 6 ,87,11,5.48,5.22,0.173,0.04,0.08,0.0083,0.0717,493,
invierno,QQ,parche 6 ,88,9.85,5.23,5.01,0.127,0.043,0.0659,0.0069,0.059,493,
invierno,QQ,parche 6 ,89,10.47,5.37,4.38,0.086,0.032,0.0528,0.0055,0.0473,493,
invierno,QQ,parche 6 ,90,10.07,5.51,4.76,0.12,0.029,0.0571,0.0059,0.0512,493,
invierno,QQ,parche 6 ,91,9.7,4.87,4.18,0.114,0.03,0.0599,0.0062,0.0537,493,
invierno,QQ,parche 6 ,92,4.91,5.02,4.37,0.105,0.032,0.0549,0.0017,0.0492,493,
invierno,QQ,parche 6 ,93,13.39,5.77,5.24,0.184,0.051,0.0919,0.0096,0.0823,493,
invierno,QQ,parche 6 ,94,11.26,5.64,5.1,0.15,0.032,0.0758,0.0079,0.0679,493,
invierno,QQ,parche 6 ,95,8.93,5.22,4.16,0.091,0.025,0.0468,0.0049,0.0419,493,
invierno,QQ,parche 6 ,96,10.42,5.19,4.3,0.119,0.025,0.0488,0.0051,0.0437,493,
invierno,QQ,parche 6 ,97,10.08,4.76,4.4,0.152,0.029,0.0566,0.0059,0.0507,493,
invierno,QQ,parche 6 ,98,9.75,4.82,4.02,0.131,0.035,0.0531,0.0055,0.0476,493,
invierno,QQ,parche 6 ,99,11.15,5.93,5.07,0.162,0.048,0.0719,0.0075,0.0644,493,
invierno,QQ,parche 6 ,100,10.37,5.71,4.6,0.148,0.043,0.0628,0.0065,0.0563,493,
invierno,QQ,parche 7,1,14.26,0,0,0.52,0.146,0.2058,0.0214,0.1844,134,
invierno,QQ,parche 7,2,19.17,0,0,0.741,0.175,0.1567,0.0163,0.1404,134,
invierno,QQ,parche 7,3,18.09,0,0,0.552,0.178,0.2202,0.00229,0.1973,134,
invierno,QQ,parche 7,4,16.53,0,0,0.401,0.135,0.1971,0.00205,0.1766,134,
invierno,QQ,parche 7,5,16.65,0,0,0.481,0.168,0.1317,0.00137,0.118,134,
invierno,QQ,parche 7,6,18.08,0,0,0.759,0.217,0.7096,0.00738,0.6358,134,
invierno,QQ,parche 7,7,17.96,0,0,0.519,0.156,0.2981,0.0031,0.2671,134,
invierno,QQ,parche 7,8,18.19,0,0,0.528,0.162,0.1462,0.0152,0.131,134,
invierno,QQ,parche 7,9,18.46,0,0,0.495,0.176,0.1885,0.0196,0.1689,134,
invierno,QQ,parche 7,10,15.79,0,0,0.388,0.118,0.1962,0.0204,0.1758,134,
invierno,QQ,parche 7,11,17.67,0,0,0.308,0,0,0,0,134,
invierno,QQ,parche 7,12,18.32,0,0,0.522,0.145,0.1317,0.0137,0.118,134,
invierno,QQ,parche 7,13,16.84,0,0,0.446,0.159,0.1144,0.0119,0.1025,134,
invierno,QQ,parche 7,14,17.78,0,0,0.499,0.176,0.324,0.00337,0.2903,134,
invierno,QQ,parche 7,15,17.29,0,0,0.51,0.202,0.3394,0.00353,0.3041,134,
invierno,QQ,parche 7,16,17.29,0,0,0.617,0,0,0,0,134,
invierno,QQ,parche 7,17,17.12,0,0,0.478,0.155,0.1548,0.0161,0.1387,134,
invierno,QQ,parche 7,18,16.57,0,0,0.387,0.11,0.1212,0.0126,0.1086,134,
invierno,QQ,parche 7,19,17.3,0,0,0.54,0.202,0.874,0.0091,0.7831,134,
invierno,QQ,parche 7,20,16.94,0,0,0.497,0.17,0.1173,0.0122,0.1051,134,
invierno,QQ,parche 7,21,16.89,0,0,0.52,0.216,0.3788,0.0394,0.3394,134,
invierno,QQ,parche 7,22,16.47,0,0,0.602,0.152,0.4317,0.00449,0.3868,134,
invierno,QQ,parche 7,23,16.71,0,0,0.51,0.14,0.1808,0.0188,0.162,134,
invierno,QQ,parche 7,24,16.65,0,0,0.537,0.143,0.1471,0.0153,0.1318,134,
invierno,QQ,parche 7,25,17.13,0,0,0.442,0.177,0.1952,0.00203,0.1749,134,
invierno,QQ,parche 7,26,16.8,0,0,0.407,0.13,0.2154,0.00224,0.193,134,
invierno,QQ,parche 7,27,17.01,0,0,0.553,0.136,0.2067,0.00215,0.1852,134,
invierno,QQ,parche 7,28,17.14,0,0,0.505,0.143,0.1827,0.019,0.1637,134,
invierno,QQ,parche 7,29,16.44,0,0,0.448,0.107,0.076,0.0079,0.0681,134,
invierno,QQ,parche 7,30,16.49,0,0,0.513,0.124,0.1308,0.0136,0.1172,134,
invierno,QQ,parche 7,31,16.04,0,0,0.551,0.175,0.474,0.0493,0.4247,134,
invierno,QQ,parche 7,32,16.21,0,0,0.427,0.151,0.1817,0.00189,0.1628,134,
invierno,QQ,parche 7,33,16.53,0,0,0.388,0.113,0.0519,0.0054,0.0465,134,
invierno,QQ,parche 7,34,16.23,0,0,0.445,0.131,0.0808,0.0084,0.0724,134,
invierno,QQ,parche 7,35,15.99,0,0,0.391,0.131,0.2288,0.0238,0.205,134,
invierno,QQ,parche 7,36,15.88,0,0,0.407,0.13,0.149,0.0155,0.1335,134,
invierno,QQ,parche 7,37,16.37,0,0,0.442,0.117,0.1654,0.0172,0.1482,134,
invierno,QQ,parche 7,38,16.65,0,0,0.43,0.204,0.3942,0.041,0.3532,134,
invierno,QQ,parche 7,39,15.07,0,0,0.439,0.133,0.1279,0.0133,0.1146,134,
invierno,QQ,parche 7,40,16.64,0,0,0.415,0.173,0.399,0.00415,0.3575,134,
invierno,QQ,parche 7,41,15.93,0,0,0.482,0.096,0.0769,0.008,0.0689,134,
invierno,QQ,parche 7,42,16.15,0,0,0.451,0.144,0.2558,0.0266,0.2292,134,
invierno,QQ,parche 7,43,15.99,0,0,0.474,0.179,0.5077,0.00528,0.4549,134,
invierno,QQ,parche 7,44,15.26,0,0,0.368,0.12,0.1288,0.0134,0.1154,134,
invierno,QQ,parche 7,45,15.87,0,0,0.398,0.137,0.1702,0.0177,0.1525,134,
invierno,QQ,parche 7,46,16.53,0,0,0.417,0.124,0.1231,0.0128,0.1103,134,
invierno,QQ,parche 7,47,16.57,0,0,0.499,0.155,0.1615,0.0168,0.1447,134,
invierno,QQ,parche 7,48,16.65,0,0,0.56,0.129,0.1135,0.0118,0.1017,134,
invierno,QQ,parche 7,49,14.96,0,0,0.283,0.083,0.0731,0.0076,0.0655,134,
invierno,QQ,parche 7,50,15.13,0,0,0.306,0.08,0.1202,0.0125,0.1077,134,
invierno,QQ,parche 7,51,15.1,0,0,0.343,0.121,0.1933,0.0201,0.1732,134,
invierno,QQ,parche 7,52,15.29,0,0,0.428,0.171,0.5308,0.00552,0.4756,134,
invierno,QQ,parche 7,53,15.11,0,0,0.389,0.101,0.1183,0.0123,0.106,134,
invierno,QQ,parche 7,54,15.83,0,0,0.425,0.149,0.3808,0.0396,0.3412,134,
invierno,QQ,parche 7,55,15.27,0,0,0.403,0.122,0.1567,0.0163,0.1404,134,
invierno,QQ,parche 7,56,15.05,0,0,0.366,0.096,0.1067,0.0111,0.0956,134,
invierno,QQ,parche 7,57,14.89,0,0,0.357,0.103,0.1654,0.0172,0.1482,134,
invierno,QQ,parche 7,58,15.26,0,0,0.424,0.128,0.4067,0.00423,0.3644,134,
invierno,QQ,parche 7,59,15.02,0,0,0.401,0.118,0.1067,0.0111,0.0956,134,
invierno,QQ,parche 7,60,15.3,0,0,0.44,0,0,0,0,134,
invierno,QQ,parche 7,61,15.69,0,0,0.671,0,0,0,0,134,
invierno,QQ,parche 7,62,16.03,0,0,3.52,0.071,0.1144,0.0119,0.1025,134,
invierno,QQ,parche 7,63,14.85,0,0,0.411,0.124,0.1846,0.0192,0.1654,134,
invierno,QQ,parche 7,64,14.92,0,0,0.34,0.081,0.1231,0.0128,0.1103,134,
invierno,QQ,parche 7,65,14.37,0,0,0.348,0.095,0.05,0.0052,0.0448,134,
invierno,QQ,parche 7,66,15.3,0,0,0.389,0.138,0.2279,0.00237,0.2042,134,
invierno,QQ,parche 7,67,15.24,0,0,0.406,0.143,0.2144,0.00223,0.1921,134,
invierno,QQ,parche 7,68,14.82,0,0,0.3,0.098,0.3298,0.00343,0.2955,134,
invierno,QQ,parche 7,69,14.45,0,0,0.277,0.088,0.1625,0.0169,0.1456,134,
invierno,QQ,parche 7,70,14.62,0,0,0.321,0.075,0.0577,0.006,0.0517,134,
invierno,QQ,parche 7,71,15.02,0,0,0.431,0.135,0.1115,0.0116,0.0999,134,
invierno,QQ,parche 7,72,10.1,0,0,0.319,0.103,0.0827,0.0086,0.0741,134,
invierno,QQ,parche 7,73,15.09,0,0,0.378,0.115,0.2712,0.0282,0.243,134,
invierno,QQ,parche 7,74,15.3,0,0,0.421,0.117,0.0788,0.0082,0.0706,134,
invierno,QQ,parche 7,75,14.22,0,0,0.328,0.102,0.2538,0.00264,0.2274,134,
invierno,QQ,parche 7,76,13.88,0,0,0.34,0.079,0.0913,0.0095,0.0818,134,
invierno,QQ,parche 7,77,14.7,0,0,0.294,0.111,0.151,0.0157,0.1353,134,
invierno,QQ,parche 7,78,15.16,0,0,0.436,0.138,0.1029,0.0107,0.0922,134,
invierno,QQ,parche 7,79,14.12,0,0,0.284,0.076,0.1356,0.0141,0.1215,134,
invierno,QQ,parche 7,80,14.42,0,0,0.323,0.111,0.0846,0.0088,0.0758,134,
invierno,QQ,parche 7,81,14.67,0,0,0.354,0.099,0.1481,0.0154,0.1327,134,
invierno,QQ,parche 7,82,14.62,0,0,0.369,0.123,0.2221,0.00231,0.199,134,
invierno,QQ,parche 7,83,14.36,0,0,0.304,0.118,0.1683,0.0175,0.1508,134,
invierno,QQ,parche 7,84,14.23,0,0,0.343,0.077,0.0606,0.0063,0.0543,134,
invierno,QQ,parche 7,85,14.32,0,0,0.273,0.085,0.1721,0.0179,0.1542,134,
invierno,QQ,parche 7,86,14.5,0,0,0.283,0.109,0.0827,0.0086,0.0741,134,
invierno,QQ,parche 7,87,14.4,0,0,0.328,0.121,0.225,0.00234,0.2016,134,
invierno,QQ,parche 7,88,14.73,0,0,0.371,0.119,0.0519,0.0054,0.0465,134,
invierno,QQ,parche 7,89,14.08,0,0,0.361,0.11,0.2952,0.00307,0.2645,134,
invierno,QQ,parche 7,90,14.47,0,0,0.252,0.065,0.0567,0.0059,0.0508,134,
invierno,QQ,parche 7,91,14.54,0,0,0.399,0.134,0.249,0.0259,0.2231,134,
invierno,QQ,parche 7,92,14.37,0,0,0.294,0.097,0.2663,0.0277,0.2386,134,
invierno,QQ,parche 7,93,13.78,0,0,0.275,0.079,1.0865,0.0113,0.9735,134,
invierno,QQ,parche 7,94,13.34,0,0,0.25,0.086,0.1731,0.018,0.1551,134,
invierno,QQ,parche 7,95,13.94,0,0,0.324,0.086,0.0904,0.0094,0.081,134,
invierno,QQ,parche 7,96,14.15,0,0,0.346,0.1,0.0885,0.0092,0.0793,134,
invierno,QQ,parche 7,97,12.94,0,0,0.259,0.045,0.0702,0.0073,0.0629,134,
invierno,QQ,parche 7,98,13.21,0,0,0.23,0.072,0.1048,0.0109,0.0939,134,
invierno,QQ,parche 7,99,12.49,0,0,0.247,0.065,0.0683,0.0071,0.0612,134,
invierno,QQ,parche 7,100,13.82,0,0,0.317,0.088,0.0856,0.0089,0.0767,134,
invierno,QQ,parche 8,1,16.37,0,0,0.418,0.12,0.0635,0.0066,0.0569,476,
invierno,QQ,parche 8,2,14.79,0,0,0.351,0.107,0.0702,0.0073,0.0629,476,
invierno,QQ,parche 8,3,15.08,0,0,0.295,0.095,0.0529,0.0055,0.0474,476,
invierno,QQ,parche 8,4,14.34,0,0,0.372,0.076,0.0433,0.0045,0.0388,476,
invierno,QQ,parche 8,5,14.17,0,0,0.269,0.088,0.0548,0.0057,0.0491,476,
invierno,QQ,parche 8,6,13.59,0,0,0.27,0.078,0.0404,0.0042,0.0362,476,
invierno,QQ,parche 8,7,14.2,0,0,0.261,0.091,0.0673,0.007,0.0603,476,
invierno,QQ,parche 8,8,14.45,0,0,0.323,0.108,0.0962,0.01,0.0862,476,
invierno,QQ,parche 8,9,13.41,0,0,0.249,0.08,0.05,0.0052,0.0448,476,
invierno,QQ,parche 8,10,13.22,0,0,0.255,0.071,0.0462,0.0048,0.0414,476,
invierno,QQ,parche 8,11,14.6,0,0,0.351,0.09,0.0577,0.006,0.0517,476,
invierno,QQ,parche 8,12,13.41,0,0,0.32,0.081,0.0577,0.006,0.0517,476,
invierno,QQ,parche 8,13,14.49,0,0,0.286,0.092,0.0663,0.0069,0.0594,476,
invierno,QQ,parche 8,14,15.69,0,0,0.342,0.066,0.0404,0.0042,0.0362,476,
invierno,QQ,parche 8,15,15.23,0,0,0.367,0.101,0.0673,0.007,0.0603,476,
invierno,QQ,parche 8,16,13.87,0,0,0.308,0.094,0.0385,0.004,0.0345,476,
invierno,QQ,parche 8,17,13.45,0,0,0.251,0.081,0.0442,0.0046,0.0396,476,
invierno,QQ,parche 8,18,12.94,0,0,0.218,0.095,0.0577,0.006,0.0517,476,
invierno,QQ,parche 8,19,13.19,0,0,0.29,0.059,0.0538,0.0056,0.0482,476,
invierno,QQ,parche 8,20,13.76,0,0,0.31,0.066,0.0404,0.0042,0.0362,476,
invierno,QQ,parche 8,21,11.95,0,0,0.183,0.054,0.0346,0.0036,0.031,476,
invierno,QQ,parche 8,22,11.82,0,0,0.181,0.055,0.0317,0.0033,0.0284,476,
invierno,QQ,parche 8,23,12.19,0,0,0.222,0.063,0.0442,0.0046,0.0396,476,
invierno,QQ,parche 8,24,11.65,0,0,0.144,0.049,0.0279,0.0029,0.025,476,
invierno,QQ,parche 8,25,12.63,0,0,0.216,0.064,0.0471,0.0049,0.0422,476,
invierno,QQ,parche 8,26,13.17,0,0,0.251,0.056,0.0298,0.0031,0.0267,476,
invierno,QQ,parche 8,27,12.79,0,0,0.241,0.07,0.0452,0.0047,0.0405,476,
invierno,QQ,parche 8,28,11.93,0,0,0.211,0.058,0.0481,0.005,0.0431,476,
invierno,QQ,parche 8,29,12.74,0,0,0.256,0.071,0.0423,0.0044,0.0379,476,
invierno,QQ,parche 8,30,12.74,0,0,0.208,0.076,0.0663,0.0069,0.0594,476,
invierno,QQ,parche 8,31,12.7,0,0,0.294,0.077,0.049,0.0051,0.0439,476,
invierno,QQ,parche 8,32,13.5,0,0,0.273,0.084,0.0529,0.0055,0.0474,476,
invierno,QQ,parche 8,33,12.65,0,0,0.239,0.066,0.049,0.0051,0.0439,476,
invierno,QQ,parche 8,34,12.1,0,0,0.22,0.057,0.05,0.0052,0.0448,476,
invierno,QQ,parche 8,35,12.37,0,0,0.225,0.067,0.051,0.0053,0.0457,476,
invierno,QQ,parche 8,36,11.84,0,0,0.204,0.052,0.0365,0.0038,0.0327,476,
invierno,QQ,parche 8,37,12.88,0,0,0.236,0.071,0.0625,0.0065,0.056,476,
invierno,QQ,parche 8,38,11.96,0,0,0.22,0.066,0.0394,0.0041,0.0353,476,
invierno,QQ,parche 8,39,11.88,0,0,0.18,0.063,0.0413,0.0043,0.037,476,
invierno,QQ,parche 8,40,12.28,0,0,0.214,0.085,0.0558,0.0058,0.05,476,
invierno,QQ,parche 8,41,12.41,0,0,0.23,0.077,0.0587,0.0061,0.0526,476,
invierno,QQ,parche 8,42,12.65,0,0,0.247,0.058,0.049,0.0051,0.0439,476,
invierno,QQ,parche 8,43,12.22,0,0,0.217,0.053,0.0413,0.0043,0.037,476,
invierno,QQ,parche 8,44,12.55,0,0,0.215,0.058,0.0471,0.0049,0.0422,476,
invierno,QQ,parche 8,45,12.29,0,0,0.239,0.05,0.0413,0.0043,0.037,476,
invierno,QQ,parche 8,46,11.18,0,0,0.14,0.045,0.0394,0.0041,0.0353,476,
invierno,QQ,parche 8,47,11.4,0,0,0.188,0.047,0.0394,0.0041,0.0353,476,
invierno,QQ,parche 8,48,11.83,0,0,0.208,0.057,0.0375,0.0039,0.0336,476,
invierno,QQ,parche 8,49,11.57,0,0,0.151,0.045,0.0288,0.003,0.0258,476,
invierno,QQ,parche 8,50,12.61,0,0,0.201,0.057,0.0462,0.0048,0.0414,476,
invierno,QQ,parche 8,51,12.03,0,0,0.125,0.039,0.0375,0.0039,0.0336,476,
invierno,QQ,parche 8,52,11.78,0,0,0.175,0.063,0.0356,0.0037,0.0319,476,
invierno,QQ,parche 8,53,11.73,0,0,0.211,0.08,0.0663,0.0069,0.0594,476,
invierno,QQ,parche 8,54,12.09,0,0,0.154,0.048,0.0394,0.0041,0.0353,476,
invierno,QQ,parche 8,55,11.43,0,0,0.156,0.042,0.0337,0.0035,0.0302,476,
invierno,QQ,parche 8,56,11.15,0,0,0.196,0.058,0.0442,0.0046,0.0396,476,
invierno,QQ,parche 8,57,11.27,0,0,0.145,0.04,0,0,0,476,
invierno,QQ,parche 8,58,11.99,0,0,0.157,0.056,0.0462,0.0048,0.0414,476,
invierno,QQ,parche 8,59,12.26,0,0,0.174,0.062,0.0423,0.0044,0.0379,476,
invierno,QQ,parche 8,60,11.98,0,0,0.211,0.059,0.0519,0.0054,0.0465,476,
invierno,QQ,parche 8,61,11.2,0,0,0.153,0.041,0.0337,0.0035,0.0302,476,
invierno,QQ,parche 8,62,12.08,0,0,0.241,0.063,0.0288,0.003,0.0258,476,
invierno,QQ,parche 8,63,11.41,0,0,0.144,0.06,0.0394,0.0041,0.0353,476,
invierno,QQ,parche 8,64,11.57,0,0,0.135,0.043,0.0327,0.0034,0.0293,476,
invierno,QQ,parche 8,65,11.61,0,0,0.133,0.044,0.0385,0.004,0.0345,476,
invierno,QQ,parche 8,66,11.3,0,0,0.13,0.034,0.0317,0.0033,0.0284,476,
invierno,QQ,parche 8,67,11.16,0,0,0.137,0.031,0.0269,0.0028,0.0241,476,
invierno,QQ,parche 8,68,10.62,0,0,0.165,0.034,0.0327,0.0034,0.0293,476,
invierno,QQ,parche 8,69,10.95,0,0,0.115,0.032,0.0202,0.0021,0.0181,476,
invierno,QQ,parche 8,70,10.04,0,0,0.107,0.029,0.3077,0.032,0.2757,476,
invierno,QQ,parche 8,71,12.17,0,0,0.175,0.058,0.0462,0.0048,0.0414,476,
invierno,QQ,parche 8,72,11.68,0,0,0.128,0.039,0.0365,0.0038,0.0327,476,
invierno,QQ,parche 8,73,11.26,0,0,0.139,0.057,0.0337,0.0035,0.0302,476,
invierno,QQ,parche 8,74,11.27,0,0,0.137,0.054,0.0423,0.0044,0.0379,476,
invierno,QQ,parche 8,75,10.71,0,0,0.15,0.089,0.0279,0.0029,0.025,476,
invierno,QQ,parche 8,76,11.18,0,0,0.141,0.038,0.0385,0.004,0.0345,476,
invierno,QQ,parche 8,77,11.2,0,0,0.131,0.033,0.0356,0.0037,0.0319,476,
invierno,QQ,parche 8,78,11.25,0,0,0.163,0.034,0.0288,0.003,0.0258,476,
invierno,QQ,parche 8,79,10.89,0,0,0.143,0.046,0.0327,0.0034,0.0293,476,
invierno,QQ,parche 8,80,10.67,0,0,0.115,0.032,0.0269,0.0028,0.0241,476,
invierno,QQ,parche 8,81,10.37,0,0,0.135,0.037,0.0279,0.0029,0.025,476,
